application_number,sponsor_name,brand_name,generic_name,submission_type,submission_number,submission_status,submission_status_date,review_priority,submission_class_code_description,application_type
ANDA075927,AMNEAL PHARMS NY,NAPROXEN,NAPROXEN,SUPPL,6,AP,2006-05-19,,Labeling,ANDA
ANDA075927,AMNEAL PHARMS NY,NAPROXEN,NAPROXEN,SUPPL,38,AP,2025-03-13,STANDARD,Labeling,ANDA
ANDA075927,AMNEAL PHARMS NY,NAPROXEN,NAPROXEN,SUPPL,42,AP,2025-03-13,STANDARD,Labeling,ANDA
ANDA075927,AMNEAL PHARMS NY,NAPROXEN,NAPROXEN,ORIG,1,AP,2001-12-18,,,ANDA
ANDA075637,BAXTER HLTHCARE CORP,MIDAZOLAM HYDROCHLORIDE,MIDAZOLAM HYDROCHLORIDE,SUPPL,17,AP,2023-01-17,STANDARD,Labeling,ANDA
ANDA075637,BAXTER HLTHCARE CORP,MIDAZOLAM HYDROCHLORIDE,MIDAZOLAM HYDROCHLORIDE,SUPPL,13,AP,2017-04-27,STANDARD,Labeling,ANDA
ANDA075637,BAXTER HLTHCARE CORP,MIDAZOLAM HYDROCHLORIDE,MIDAZOLAM HYDROCHLORIDE,ORIG,1,AP,2000-10-31,,,ANDA
ANDA075637,BAXTER HLTHCARE CORP,MIDAZOLAM HYDROCHLORIDE,MIDAZOLAM HYDROCHLORIDE,SUPPL,12,AP,2017-04-27,STANDARD,Labeling,ANDA
ANDA075637,BAXTER HLTHCARE CORP,MIDAZOLAM HYDROCHLORIDE,MIDAZOLAM HYDROCHLORIDE,SUPPL,1,AP,2002-11-20,,Manufacturing (CMC),ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,21,AP,2024-11-21,STANDARD,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,13,AP,2000-07-07,,Manufacturing (CMC),ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,11,AP,1996-04-29,,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,7,AP,1991-11-08,,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,5,AP,1989-02-24,,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,1,AP,1992-11-23,,Manufacturing (CMC),ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,18,AP,2016-05-09,STANDARD,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,14,AP,2001-05-29,,Manufacturing (CMC),ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,ORIG,1,AP,1987-03-18,,,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,20,AP,2021-04-28,STANDARD,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,12,AP,1996-07-02,,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,10,AP,1994-07-15,,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,8,AP,1994-05-11,,Manufacturing (CMC),ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,6,AP,1991-04-01,,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,4,AP,1989-02-08,,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,19,AP,2021-04-17,STANDARD,Labeling,ANDA
ANDA071149,ANI PHARMS,INDOMETHACIN,INDOMETHACIN,SUPPL,15,AP,2002-08-13,,Labeling,ANDA
ANDA071894,WATSON LABS TEVA,ACETOHEXAMIDE,ACETOHEXAMIDE,SUPPL,1,AP,1990-06-29,,Manufacturing (CMC),ANDA
ANDA071894,WATSON LABS TEVA,ACETOHEXAMIDE,ACETOHEXAMIDE,ORIG,1,AP,1987-11-25,,,ANDA
ANDA071894,WATSON LABS TEVA,ACETOHEXAMIDE,ACETOHEXAMIDE,SUPPL,6,AP,1997-11-25,,Manufacturing (CMC),ANDA
ANDA071894,WATSON LABS TEVA,ACETOHEXAMIDE,ACETOHEXAMIDE,SUPPL,4,AP,1991-09-09,,Labeling,ANDA
ANDA071894,WATSON LABS TEVA,ACETOHEXAMIDE,ACETOHEXAMIDE,SUPPL,2,AP,1991-05-31,,Manufacturing (CMC),ANDA
ANDA071894,WATSON LABS TEVA,ACETOHEXAMIDE,ACETOHEXAMIDE,SUPPL,5,AP,1996-10-30,,Manufacturing (CMC),ANDA
ANDA071894,WATSON LABS TEVA,ACETOHEXAMIDE,ACETOHEXAMIDE,SUPPL,3,AP,1991-01-28,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,9,AP,2001-11-06,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,7,AP,2000-07-12,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,5,AP,1999-05-05,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,3,AP,1996-09-17,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,1,AP,1994-01-24,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,13,AP,2016-11-03,STANDARD,Labeling,ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,8,AP,2000-07-12,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,4,AP,1997-08-08,,Manufacturing (CMC),ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,SUPPL,2,AP,1996-07-10,,Labeling,ANDA
ANDA072993,CHARTWELL RX,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,ORIG,1,AP,1992-08-28,,,ANDA
ANDA074036,SCS,PIROXICAM,PIROXICAM,ORIG,1,AP,1992-05-29,,,ANDA
ANDA074725,PHARM ASSOC,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,SUPPL,4,AP,2010-12-03,,Labeling,ANDA
ANDA074725,PHARM ASSOC,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,SUPPL,2,AP,2009-03-12,,Labeling,ANDA
ANDA074725,PHARM ASSOC,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,ORIG,1,AP,1996-09-16,,,ANDA
ANDA074725,PHARM ASSOC,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,SUPPL,5,AP,2017-02-23,STANDARD,Labeling,ANDA
ANDA074725,PHARM ASSOC,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,SUPPL,3,AP,2010-01-07,,Labeling,ANDA
ANDA074725,PHARM ASSOC,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,SUPPL,13,AP,2025-01-22,STANDARD,Labeling,ANDA
ANDA075037,GENUS,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,SUPPL,3,AP,2001-11-02,,Manufacturing (CMC),ANDA
ANDA075037,GENUS,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,SUPPL,1,AP,1999-11-24,,Labeling,ANDA
ANDA075037,GENUS,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,ORIG,1,AP,1998-10-30,,,ANDA
ANDA075037,GENUS,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,SUPPL,2,AP,2000-04-17,,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,32,AP,2012-08-28,,Manufacturing (CMC),ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,77,AP,2025-01-07,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,22,AP,2010-05-13,,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,14,AP,2006-12-05,,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,67,AP,2021-04-26,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,57,AP,2016-01-13,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,49,AP,2016-01-13,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,4,AP,2005-04-08,,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,29,AP,2011-06-24,,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,35,AP,2012-04-11,,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,66,AP,2020-07-21,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,72,AP,2025-01-07,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,9,AP,2005-12-23,,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,54,AP,2015-03-16,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,60,AP,2020-07-21,STANDARD,Labeling,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,ORIG,1,AP,2003-09-12,,,ANDA
ANDA075350,ACTAVIS ELIZABETH,GABAPENTIN,GABAPENTIN,SUPPL,28,AP,2011-06-24,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,16,AP,2016-02-29,STANDARD,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,14,AP,2009-11-30,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,20,AP,2019-05-31,STANDARD,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,12,AP,2009-11-30,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,ORIG,1,AP,2005-10-06,,,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,17,AP,2016-02-29,STANDARD,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,15,AP,2013-07-31,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,13,AP,2009-11-30,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,11,AP,2012-03-23,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,6,AP,2007-12-26,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,4,AP,2006-12-19,,Labeling,ANDA
ANDA076802,ANDA REPOSITORY,GLIMEPIRIDE,GLIMEPIRIDE,SUPPL,18,AP,2017-04-17,STANDARD,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,6,AP,2011-02-14,,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,4,AP,2010-09-02,,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,2,AP,2007-10-25,,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,17,AP,2019-09-23,STANDARD,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,15,AP,2019-09-23,STANDARD,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,21,AP,2021-06-03,STANDARD,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,5,AP,2010-11-22,,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,3,AP,2010-05-03,,Manufacturing (CMC),ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,1,AP,2007-10-25,,Manufacturing (CMC),ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,ORIG,1,AP,2005-12-29,,,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,18,AP,2019-09-23,STANDARD,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,16,AP,2019-09-23,STANDARD,Labeling,ANDA
ANDA076520,MYLAN,FENOFIBRATE,FENOFIBRATE,SUPPL,12,AP,2019-09-23,STANDARD,Labeling,ANDA
ANDA076251,BARR,FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,ORIG,1,AP,2005-05-18,,,ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,60,AP,1985-08-26,,Manufacturing (CMC),ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,50,AP,1982-03-30,,Manufacturing (CMC),ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,59,AP,1985-08-26,,Manufacturing (CMC),ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,65,AP,1989-01-23,,Labeling,ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,63,AP,1986-06-02,,Manufacturing (CMC),ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,ORIG,1,AP,1976-02-24,,,ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,51,AP,1982-01-20,,Manufacturing (CMC),ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,66,AP,1994-02-09,,Labeling,ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,58,AP,1985-08-26,,Manufacturing (CMC),ANDA
ANDA084623,USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,62,AP,1986-06-02,,Manufacturing (CMC),ANDA
ANDA081145,STEVENS J,METHOCARBAMOL AND ASPIRIN,ASPIRIN,SUPPL,1,AP,2021-04-29,STANDARD,Labeling,ANDA
ANDA081145,STEVENS J,METHOCARBAMOL AND ASPIRIN,ASPIRIN,ORIG,1,AP,1995-01-31,,,ANDA
ANDA081145,STEVENS J,METHOCARBAMOL AND ASPIRIN,ASPIRIN,SUPPL,2,AP,2024-11-21,STANDARD,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,75,AP,1987-12-08,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,81,AP,1988-07-05,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,73,AP,1986-07-10,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,119,AP,2017-02-23,STANDARD,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,65,AP,1984-06-14,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,123,AP,2020-02-05,STANDARD,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,61,AP,1982-06-15,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,105,AP,2008-11-19,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,111,AP,2010-12-03,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,88,AP,1999-03-22,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,86,AP,1992-09-16,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,78,AP,1987-12-08,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,84,AP,1990-11-29,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,76,AP,1987-12-08,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,90,AP,2002-11-25,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,68,AP,1986-03-11,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,82,AP,1988-04-26,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,74,AP,1986-09-05,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,80,AP,1988-03-08,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,72,AP,1986-07-10,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,ORIG,1,AP,1974-07-09,,,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,118,AP,2016-08-29,UNKNOWN,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,62,AP,1982-04-26,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,108,AP,2009-08-24,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,114,AP,2011-09-13,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,89,AP,1999-03-22,,Labeling,ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,87,AP,1996-02-05,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,79,AP,1988-04-14,,Manufacturing (CMC),ANDA
ANDA084114,UPSHER SMITH LABS,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,85,AP,1991-12-31,,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,19,AP,2022-05-26,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,8,AP,2011-01-10,,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,ORIG,1,AP,2005-03-28,,,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,15,AP,2016-02-16,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,21,AP,2022-05-26,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,13,AP,2015-04-24,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,11,AP,2015-04-24,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,18,AP,2022-05-26,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,14,AP,2015-04-24,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,20,AP,2022-05-26,STANDARD,Labeling,ANDA
ANDA077093,PHARMOBEDIENT,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,SUPPL,10,AP,2015-04-24,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,6,AP,2009-05-07,,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,2,AP,2007-07-09,,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,15,AP,2024-07-08,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,13,AP,2022-03-31,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,11,AP,2015-01-19,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,9,AP,2013-01-31,,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,7,AP,2009-05-07,,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,5,AP,2008-12-15,,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,1,AP,2007-07-09,,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,16,AP,2025-03-13,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,14,AP,2022-03-31,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,ORIG,1,AP,2006-12-04,,,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,12,AP,2020-03-17,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,10,AP,2015-01-19,STANDARD,Labeling,ANDA
ANDA077395,APOTEX INC,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,SUPPL,8,AP,2010-03-05,,Labeling,ANDA
ANDA077697,APOTEX INC,LATANOPROST,LATANOPROST,ORIG,1,AP,2011-03-22,,,ANDA
ANDA077697,APOTEX INC,LATANOPROST,LATANOPROST,SUPPL,1,AP,2012-11-28,STANDARD,Labeling,ANDA
